9808 100
445 8 2.274
445 29 1.987
445 32 2.414
445 74 2.669
445 77 3.23
445 83 2.224
445 93 3.315
445 125 2.798
445 192 2.215
445 203 3.009
445 252 2.113
445 284 2.356
445 327 2.611
445 334 2.533
445 364 2.07
445 384 2.17
445 409 1.527
445 433 2.433
445 473 2.451
446 19 1.787
446 44 2.917
446 73 2.406
446 92 3.358
446 95 2.402
446 104 2.736
446 108 2.532
446 111 2.572
446 171 2.362
446 177 2.381
446 209 1.995
446 230 2.446
446 268 2.654
446 324 1.898
446 403 2.77
446 417 1.969
446 424 2.194
446 486 2.954
446 490 2.332
447 126 2.377
447 131 2.058
447 140 2.217
447 157 2.067
447 160 3.056
447 162 2.566
447 176 2.8
447 259 1.946
447 260 2.353
447 262 1.889
447 269 2.316
447 295 2.351
447 323 2.531
447 326 2.012
447 327 2.576
447 354 3.036
447 387 2.72
447 394 2.475
447 478 2.375
448 7 3.416
448 19 2.328
448 67 2.778
448 83 2.391
448 92 3.832
448 127 3.244
448 142 2.949
448 146 2.298
448 151 3.43
448 186 2.752
448 219 3.692
448 228 3.813
448 248 3.855
448 271 2.822
448 276 3.912
448 306 3.095
448 389 3.429
448 427 2.467
448 446 3.211
448 455 2.951
448 462 3.423
448 472 2.818
448 493 3.745
449 42 2.269
449 55 2.751
449 61 2.645
449 67 2.428
449 158 2.746
449 300 2.493
449 312 2.067
449 317 2.488
449 322 2.251
449 323 2.405
449 346 2.11
449 372 1.407
449 375 2.645
449 400 2.418
449 432 1.882
449 433 2.086
449 448 1.81
449 449 1.571
449 458 2.703
449 461 1.654
450 11 2.432
450 14 2.306
450 20 2.039
450 61 2.422
450 132 2.567
450 148 2.43
450 199 2.809
450 226 2.668
450 231 2.348
450 267 2.765
450 285 2.534
450 369 1.932
450 439 2.813
450 464 2.697
450 497 1.623
451 14 2.848
451 22 3.149
451 40 2.513
451 44 2.728
451 194 2.638
451 267 2.697
451 282 2.671
451 327 2.814
451 338 2.907
451 348 2.374
451 359 2.313
451 360 1.947
451 403 2.696
451 424 2.355
451 428 2.598
451 432 2.086
451 464 2.436
452 93 2.812
452 115 2.93
452 179 3.124
452 181 2.895
452 191 2.726
452 252 1.992
452 263 2.469
452 277 3.024
452 286 2.676
452 394 2.644
452 398 1.847
452 401 2.411
452 494 2.713
453 70 3.203
453 87 1.694
453 113 3.452
453 125 2.619
453 175 3.092
453 186 2.847
453 284 1.909
453 295 2.601
453 307 2.749
453 308 3.561
453 327 3.007
453 332 3.553
453 347 2.571
453 382 3.383
453 389 3.242
453 394 2.824
453 398 2.342
453 434 2.21
454 45 2.766
454 55 2.647
454 68 2.578
454 72 2.11
454 82 2.022
454 116 1.791
454 129 1.96
454 134 1.392
454 135 1.831
454 146 1.493
454 154 2.073
454 197 2.06
454 198 2.076
454 201 2.821
454 211 2.393
454 219 3.101
454 222 2.455
454 290 3.041
454 297 2.492
454 301 1.741
454 318 2.673
454 491 2.258
455 82 2.391
455 94 2.601
455 141 2.218
455 172 2.215
455 177 2.265
455 180 2.476
455 241 2.216
455 251 1.85
455 269 2.099
455 276 2.558
455 279 2.704
455 288 2.0
455 308 2.537
455 364 1.721
455 377 2.026
455 453 1.942
455 479 2.197
456 63 2.151
456 64 1.243
456 103 1.723
456 114 2.566
456 123 1.949
456 172 2.471
456 213 2.482
456 241 2.112
456 292 2.783
456 352 2.167
456 355 1.829
456 373 2.428
456 382 2.601
456 404 1.982
456 410 2.224
456 430 1.949
456 447 2.2
456 459 2.751
456 477 2.158
457 15 2.889
457 64 1.904
457 72 2.552
457 106 1.451
457 153 2.707
457 163 2.541
457 164 2.406
457 167 2.635
457 191 2.909
457 242 2.68
457 303 1.839
457 322 2.871
457 338 2.909
457 348 2.643
457 363 2.238
457 417 2.418
457 480 1.895
457 495 2.348
458 1 1.999
458 88 1.735
458 131 2.179
458 225 1.868
458 234 2.023
458 255 3.116
458 272 1.691
458 285 2.412
458 303 1.642
458 367 1.859
458 378 2.221
458 393 2.06
458 406 1.987
458 442 1.7
458 445 2.761
458 456 1.914
458 465 1.924
458 488 2.005
458 489 2.31
458 496 2.59
459 16 3.094
459 56 3.442
459 66 3.735
459 77 3.723
459 141 2.988
459 148 2.258
459 157 3.522
459 169 3.151
459 203 3.321
459 261 2.889
459 295 2.961
459 302 3.961
459 310 3.702
459 335 2.515
459 340 3.215
459 344 3.438
459 400 3.236
459 426 2.72
459 466 2.958
459 476 2.881
459 483 2.237
460 15 2.871
460 66 3.498
460 100 2.864
460 118 2.954
460 132 2.44
460 167 2.764
460 199 3.329
460 233 2.075
460 236 2.349
460 258 3.255
460 261 2.632
460 268 3.56
460 296 2.432
460 311 2.208
460 320 2.82
460 339 2.631
460 357 2.795
460 396 2.755
460 402 3.164
460 407 3.076
460 426 2.618
460 430 2.882
460 492 2.709
460 494 3.118
461 6 3.131
461 14 3.33
461 22 3.586
461 29 2.483
461 39 3.134
461 46 2.377
461 140 2.852
461 149 3.355
461 216 3.498
461 248 3.452
461 310 3.446
461 311 2.04
461 319 2.474
461 372 1.979
461 384 2.925
461 396 2.39
461 434 2.851
461 446 3.219
461 465 2.101
462 0 2.064
462 28 2.269
462 99 1.623
462 113 2.982
462 166 2.924
462 201 2.411
462 217 2.208
462 230 1.283
462 246 1.843
462 274 2.195
462 284 1.649
462 295 2.142
462 316 2.592
462 322 1.787
462 351 1.746
462 356 2.113
462 396 1.901
462 464 2.413
462 478 2.451
463 9 2.846
463 39 3.118
463 63 3.558
463 73 2.5
463 120 1.566
463 123 2.437
463 127 3.097
463 128 2.59
463 167 2.445
463 184 2.462
463 194 2.864
463 252 2.201
463 260 2.584
463 277 2.985
463 344 2.725
463 352 2.385
463 357 3.116
463 381 3.08
463 390 2.098
463 398 2.021
463 428 3.156
463 445 3.376
463 458 2.823
463 466 2.612
463 488 2.744
464 114 3.081
464 115 3.592
464 123 2.321
464 131 2.964
464 166 3.915
464 191 2.959
464 221 3.021
464 294 3.422
464 332 2.983
464 385 2.396
464 423 2.651
464 443 2.169
464 454 3.18
464 464 3.159
464 474 3.515
464 478 3.486
465 19 2.537
465 20 2.678
465 23 3.62
465 116 2.494
465 185 3.121
465 212 3.273
465 232 2.579
465 240 3.134
465 242 3.219
465 258 3.31
465 343 3.983
465 353 4.124
465 383 2.682
465 387 4.446
465 427 2.703
465 457 3.97
465 471 3.493
465 477 3.062
465 483 2.619
465 498 3.193
466 38 3.216
466 70 2.825
466 115 3.908
466 119 3.044
466 137 3.077
466 171 3.29
466 246 2.216
466 276 4.075
466 343 3.621
466 386 3.507
466 396 3.077
466 405 3.748
466 431 2.711
466 444 2.977
466 466 2.898
466 481 3.962
466 494 3.588
467 8 2.334
467 11 2.325
467 38 2.431
467 72 2.252
467 108 2.791
467 129 2.611
467 141 2.981
467 174 2.372
467 179 2.986
467 187 2.146
467 195 2.553
467 209 2.295
467 214 2.928
467 288 2.405
467 313 2.546
467 324 2.254
467 327 2.479
467 340 2.196
467 346 2.304
467 357 2.383
467 382 2.984
467 417 1.965
467 424 2.513
467 431 2.014
467 485 2.029
468 9 1.432
468 58 1.724
468 70 1.485
468 75 1.218
468 98 1.417
468 161 1.9
468 169 1.379
468 172 1.577
468 176 1.585
468 181 1.856
468 205 1.934
468 251 1.256
468 358 1.527
468 367 1.359
468 378 1.531
468 384 1.802
468 399 1.379
468 414 1.45
468 482 1.187
468 489 1.711
469 69 2.065
469 104 3.295
469 137 2.201
469 157 3.218
469 184 2.739
469 186 2.652
469 188 2.847
469 191 3.217
469 206 2.378
469 210 2.807
469 227 2.103
469 263 2.786
469 273 3.19
469 315 3.134
469 317 3.417
469 318 3.277
469 346 2.717
469 349 2.257
469 354 3.01
469 362 2.905
469 429 2.847
469 443 1.82
469 450 2.555
469 483 2.044
470 1 2.269
470 4 2.723
470 102 1.938
470 104 2.713
470 105 1.845
470 120 2.255
470 125 2.444
470 126 2.382
470 166 3.267
470 172 3.167
470 263 2.392
470 279 3.291
470 297 2.261
470 311 1.632
470 313 2.99
470 380 1.028
470 462 2.48
470 482 1.812
470 490 2.572
471 14 1.88
471 26 1.966
471 52 1.359
471 74 1.562
471 79 1.769
471 118 1.46
471 133 2.096
471 168 1.177
471 191 1.91
471 220 1.294
471 224 1.492
471 234 1.574
471 245 1.88
471 252 1.484
471 301 1.486
471 313 2.027
471 350 1.951
471 389 1.849
471 396 1.547
471 437 2.232
471 455 1.738
471 472 1.837
471 475 1.519
472 21 1.34
472 31 2.788
472 86 1.972
472 88 2.047
472 164 2.038
472 188 2.663
472 262 1.809
472 288 2.243
472 308 2.62
472 313 2.524
472 387 3.368
472 403 3.002
472 406 2.099
472 427 2.15
472 473 2.381
473 73 2.031
473 104 3.193
473 139 2.502
473 150 3.091
473 202 2.385
473 254 2.687
473 255 4.072
473 296 2.209
473 339 2.06
473 389 2.808
473 400 2.847
473 421 3.654
473 441 3.098
473 457 3.36
473 468 2.31
474 17 2.683
474 31 2.893
474 43 2.846
474 77 3.453
474 91 2.781
474 141 3.092
474 151 3.01
474 158 3.313
474 175 2.564
474 182 2.957
474 195 2.974
474 198 2.134
474 216 3.415
474 223 3.213
474 237 1.915
474 248 3.281
474 271 2.419
474 305 2.044
474 330 3.04
474 338 3.58
474 339 2.365
474 340 2.552
474 364 2.361
474 373 3.533
474 489 3.091
474 496 2.512
475 27 1.468
475 36 2.507
475 38 2.29
475 44 2.445
475 46 1.948
475 62 2.358
475 73 1.659
475 93 3.169
475 98 2.461
475 131 2.278
475 154 2.025
475 162 1.765
475 185 2.173
475 196 2.582
475 226 2.216
475 247 1.934
475 251 1.894
475 325 2.16
475 330 2.307
475 335 1.682
475 341 2.484
475 369 1.728
475 404 1.983
475 405 2.684
475 415 1.678
475 428 2.296
476 27 1.149
476 96 1.647
476 109 1.873
476 115 2.151
476 135 1.972
476 213 2.335
476 220 1.756
476 250 1.824
476 254 2.262
476 263 1.934
476 289 1.654
476 321 2.394
476 382 2.583
476 391 2.184
476 415 1.517
476 417 1.916
476 450 1.805
477 14 1.97
477 53 1.844
477 78 2.348
477 138 1.581
477 189 2.592
477 211 2.687
477 361 2.009
477 370 2.587
477 373 2.479
477 414 2.047
477 422 1.749
477 465 1.603
477 480 1.735
478 29 1.596
478 30 3.282
478 48 1.933
478 50 2.205
478 86 2.043
478 130 1.902
478 147 1.859
478 206 2.314
478 207 3.522
478 289 2.133
478 304 2.734
478 331 2.409
478 348 2.365
478 448 1.936
478 465 1.594
478 477 2.58
479 64 1.558
479 68 2.261
479 76 2.54
479 77 2.678
479 107 2.698
479 121 3.278
479 122 2.363
479 127 2.0
479 128 1.803
479 146 1.673
479 152 2.774
479 157 2.372
479 196 2.323
479 197 1.638
479 210 2.442
479 261 2.6
479 293 2.481
479 304 2.196
479 357 2.33
479 387 3.137
479 397 2.381
479 426 1.411
479 463 2.088
479 491 2.417
480 7 3.001
480 82 2.854
480 88 1.862
480 89 2.954
480 135 2.377
480 140 2.52
480 158 3.069
480 208 3.57
480 218 2.881
480 262 2.272
480 270 2.579
480 295 3.0
480 296 2.225
480 336 2.573
480 360 2.34
480 490 2.338
481 10 3.729
481 42 3.089
481 118 2.75
481 185 2.848
481 277 3.669
481 295 2.739
481 338 3.623
481 402 3.143
481 438 4.106
481 442 2.423
481 482 2.359
482 6 3.221
482 65 3.095
482 70 2.685
482 71 2.74
482 104 3.543
482 167 2.92
482 179 3.658
482 186 3.156
482 195 3.629
482 207 3.877
482 212 2.812
482 222 2.991
482 224 3.452
482 283 2.599
482 290 3.037
482 299 3.452
482 331 2.923
482 333 3.155
482 399 2.836
482 413 3.336
482 423 2.646
482 435 2.871
483 17 2.227
483 18 1.927
483 36 2.835
483 50 1.92
483 52 2.419
483 60 2.354
483 84 2.009
483 149 2.47
483 167 1.923
483 204 2.552
483 205 2.456
483 219 2.474
483 230 1.77
483 236 1.774
483 245 3.028
483 248 3.024
483 279 3.265
483 312 2.14
483 320 2.106
483 326 2.05
483 334 2.31
483 367 1.82
483 408 1.469
483 444 2.202
483 453 2.339
484 16 1.503
484 53 1.897
484 72 1.503
484 76 1.672
484 89 1.977
484 121 2.009
484 141 1.621
484 144 1.562
484 165 1.996
484 180 1.697
484 197 1.266
484 221 1.775
484 240 2.007
484 253 1.632
484 255 2.158
484 262 1.436
484 297 1.523
484 313 1.895
484 319 1.655
484 340 1.072
484 432 1.428
484 439 1.779
484 461 1.448
484 471 1.776
484 486 2.056
484 496 1.492
485 20 2.804
485 35 3.286
485 55 3.038
485 74 2.97
485 132 2.968
485 149 3.405
485 153 3.489
485 210 2.765
485 278 1.647
485 304 3.597
485 313 3.689
485 316 3.784
485 348 3.286
485 354 3.227
485 427 2.603
485 435 2.987
486 17 2.532
486 48 2.327
486 49 2.827
486 68 2.537
486 110 2.621
486 166 3.208
486 178 2.649
486 182 2.687
486 192 2.391
486 231 3.041
486 249 2.867
486 250 1.908
486 274 2.941
486 308 2.911
486 322 2.525
486 330 3.05
486 368 2.127
486 417 2.31
486 459 2.829
487 64 1.862
487 77 2.857
487 121 3.325
487 154 2.286
487 188 2.559
487 225 2.506
487 247 2.023
487 256 2.665
487 271 2.29
487 292 3.414
487 298 2.7
487 301 2.004
487 412 2.856
487 468 2.113
488 3 2.93
488 50 1.572
488 56 2.798
488 83 2.51
488 120 1.505
488 150 2.788
488 223 2.895
488 229 2.74
488 303 2.007
488 322 2.261
488 375 3.115
488 404 1.912
488 423 2.256
488 447 2.38
488 454 2.88
488 457 3.08
489 22 4.187
489 46 3.368
489 50 3.201
489 63 4.2
489 113 4.556
489 162 3.326
489 189 4.331
489 237 2.228
489 316 4.258
489 319 3.096
489 343 4.081
489 359 2.923
489 403 3.638
489 413 3.532
489 426 2.531
489 427 2.86
489 447 3.315
489 449 2.34
489 475 2.989
490 42 2.804
490 51 2.271
490 73 2.236
490 95 2.232
490 110 2.642
490 183 2.603
490 198 1.647
490 231 2.44
490 243 3.079
490 258 2.437
490 281 2.883
490 326 2.319
490 342 2.387
490 343 2.961
490 399 2.289
490 412 2.808
490 434 2.489
490 440 2.172
490 447 2.691
490 474 2.771
490 476 2.757
491 34 2.566
491 38 3.012
491 49 3.509
491 59 3.192
491 78 2.909
491 143 2.024
491 167 2.703
491 200 2.416
491 241 2.425
491 259 2.461
491 288 2.138
491 311 1.943
491 344 2.562
491 356 2.683
491 386 3.22
491 390 1.936
491 399 2.454
491 403 3.195
491 404 2.37
492 23 3.381
492 35 2.372
492 39 2.992
492 71 2.684
492 76 3.366
492 83 2.311
492 105 2.56
492 154 2.976
492 201 3.191
492 224 2.632
492 228 3.404
492 265 2.622
492 298 3.081
492 321 2.416
492 343 3.344
492 345 2.533
492 379 2.367
492 475 2.572
493 4 2.675
493 11 2.499
493 15 2.188
493 33 2.175
493 69 1.74
493 70 2.25
493 140 2.334
493 141 2.514
493 166 3.541
493 224 2.503
493 253 2.073
493 279 3.305
493 282 3.048
493 289 2.274
493 299 2.712
493 306 2.372
493 312 2.28
493 389 2.942
493 390 1.987
493 399 2.361
493 404 2.432
493 453 2.685
493 491 2.636
493 497 2.182
494 4 2.002
494 14 1.847
494 20 1.971
494 37 2.177
494 120 1.152
494 129 2.054
494 151 2.403
494 157 2.354
494 174 1.875
494 240 2.417
494 271 2.098
494 292 2.724
494 330 2.789
494 343 2.615
494 350 1.729
494 367 2.029
494 370 2.33
494 387 3.171
494 414 2.602
494 426 1.497
494 489 1.728
494 495 1.988
495 4 2.334
495 30 2.595
495 51 2.526
495 126 2.119
495 168 1.343
495 206 2.115
495 254 2.647
495 265 2.04
495 269 2.304
495 316 2.704
495 350 2.291
495 357 2.2
495 417 1.686
495 423 1.789
495 434 1.913
495 490 1.79
496 13 2.636
496 16 3.127
496 121 3.848
496 133 3.537
496 150 2.805
496 157 2.993
496 184 2.808
496 199 3.534
496 318 2.818
496 321 1.916
496 342 2.891
496 355 2.104
496 390 2.447
496 422 2.282
496 449 1.833
496 460 2.991
496 485 2.32
497 24 1.791
497 32 2.458
497 57 2.579
497 90 2.478
497 133 2.714
497 147 1.946
497 187 2.036
497 225 2.339
497 241 2.144
497 296 1.66
497 332 2.37
497 336 1.883
497 337 2.737
497 348 2.145
497 363 1.859
497 417 1.746
497 444 2.08
497 447 2.106
497 477 2.186
497 479 2.329
498 28 1.93
498 66 2.556
498 99 1.89
498 114 3.0
498 125 2.097
498 171 2.502
498 173 2.282
498 225 1.826
498 234 2.416
498 262 2.044
498 289 1.723
498 335 2.008
498 356 1.957
498 361 1.505
498 365 2.411
498 371 2.018
498 374 2.439
498 419 2.145
498 422 2.256
498 461 1.534
498 464 2.43
499 13 2.189
499 65 2.427
499 81 3.105
499 89 2.264
499 112 2.39
499 121 2.883
499 130 1.682
499 154 2.419
499 161 2.476
499 213 2.522
499 243 2.666
499 293 1.934
499 337 2.541
499 351 1.951
499 399 1.852
499 402 2.203
499 412 2.797
499 416 2.027
499 473 2.604
5 460
6 458
9 105
9 209
17 239
27 402
39 174
40 380
43 469
45 360
46 152
49 53
50 277
61 264
63 7
76 95
79 77
79 157
83 298
86 160
92 243
98 331
99 237
101 169
105 34
112 406
124 467
125 465
144 271
144 494
152 26
158 435
161 20
164 394
166 96
171 446
181 207
190 143
192 2
196 494
200 152
208 106
210 353
215 253
220 194
224 407
229 222
238 55
240 322
245 47
247 288
249 422
264 134
269 201
273 333
274 64
282 124
294 51
296 10
297 386
301 419
303 24
305 86
308 148
310 432
312 122
312 243
316 85
331 58
332 433
348 446
361 287
364 472
367 207
368 4
370 323
373 369
377 255
386 84
389 169
399 482
403 203
404 301
413 154
419 29
427 119
428 164
428 435
432 346
438 449
440 142
454 102
454 211
456 199
458 40
468 33
472 276
476 256
484 327
491 183
