31249 1000
172 57 0.109
172 82 2.723
172 88 0.194
172 93 6.408
172 99 0.183
172 113 2.361
172 119 0.263
172 121 4.377
172 198 9.163
172 199 2.439
172 205 1.136
172 215 2.111
172 242 1.049
172 271 0.02
172 290 5.689
172 303 4.58
172 328 2.474
172 333 0.568
172 334 1.448
172 371 2.995
172 386 1.93
172 472 0.07
172 494 5.465
172 496 0.463
172 515 1.056
172 529 4.502
172 537 2.598
172 578 5.268
172 586 0.045
172 598 0.601
172 603 2.836
172 630 3.455
172 648 2.984
172 666 3.006
172 671 1.939
172 722 4.745
172 725 2.798
172 739 0.102
172 748 5.893
173 35 0.183
173 91 0.7
173 92 0.346
173 99 1.483
173 231 1.266
173 232 0.746
173 247 3.817
173 284 0.319
173 292 4.07
173 325 0.984
173 327 2.727
173 344 2.153
173 407 3.251
173 408 2.555
173 435 1.871
173 454 0.556
173 472 0.502
173 494 2.123
173 529 1.189
173 561 0.008
173 577 3.16
173 612 2.033
173 633 3.215
173 641 2.186
173 654 0.048
173 663 2.609
173 668 2.23
173 677 4.344
173 686 2.327
173 704 1.465
173 709 4.353
173 728 1.979
173 762 0.875
173 763 1.341
173 778 1.82
173 796 0.518
174 15 0.687
174 38 2.891
174 44 4.107
174 52 2.108
174 60 5.628
174 120 6.2
174 169 1.945
174 186 2.988
174 190 0.699
174 192 1.631
174 206 2.054
174 232 3.311
174 245 1.324
174 264 1.757
174 280 3.9
174 282 1.062
174 298 4.812
174 349 3.552
174 415 1.505
174 432 5.009
174 496 0.913
174 497 3.791
174 499 1.775
174 510 7.418
174 513 0.593
174 519 1.901
174 525 0.167
174 533 5.646
174 537 3.083
174 543 4.512
174 552 1.79
174 567 2.551
174 578 2.737
174 580 3.686
174 582 1.462
174 666 1.708
174 672 1.489
174 686 2.931
174 706 0.131
174 744 0.089
174 752 4.132
174 777 0.125
175 13 1.983
175 21 2.189
175 36 1.848
175 60 1.308
175 86 1.385
175 91 4.226
175 113 4.223
175 180 1.693
175 181 2.347
175 182 3.415
175 234 0.065
175 250 1.76
175 270 1.695
175 291 1.481
175 297 2.855
175 306 1.925
175 381 1.121
175 420 0.203
175 429 1.43
175 444 4.349
175 486 1.495
175 545 1.601
175 598 1.937
175 608 0.672
175 623 2.321
175 647 0.718
175 655 0.326
175 658 0.834
175 670 2.019
175 681 0.602
175 696 1.372
175 732 0.935
175 752 0.885
175 772 2.252
175 773 2.464
175 778 2.894
176 4 1.362
176 18 2.319
176 48 4.923
176 68 4.245
176 99 4.832
176 113 6.967
176 142 3.702
176 145 4.91
176 198 1.585
176 214 1.755
176 266 2.928
176 267 4.134
176 275 3.383
176 287 4.478
176 294 1.527
176 296 1.084
176 348 1.097
176 384 4.42
176 431 4.612
176 454 0.947
176 455 4.035
176 485 1.245
176 492 3.891
176 514 5.468
176 518 1.452
176 531 1.055
176 536 4.667
176 543 3.135
176 576 3.401
176 578 8.146
176 589 2.805
176 693 1.281
176 708 2.081
176 711 4.801
176 734 1.284
176 741 3.678
176 751 3.909
176 765 0.02
176 775 4.124
176 791 1.105
177 94 2.308
177 110 1.016
177 131 3.447
177 155 2.678
177 180 3.767
177 187 3.441
177 198 0.367
177 201 1.671
177 216 2.934
177 276 3.153
177 302 1.337
177 337 3.992
177 350 2.053
177 359 1.328
177 367 0.528
177 377 5.742
177 390 3.023
177 392 2.288
177 407 7.684
177 426 4.242
177 432 0.971
177 443 0.549
177 481 3.989
177 486 3.647
177 487 4.191
177 489 1.722
177 511 4.184
177 548 0.213
177 565 1.954
177 577 2.16
177 633 6.688
177 634 0.569
177 663 0.821
177 676 4.065
177 696 5.068
177 715 1.816
177 759 2.75
177 764 4.568
178 23 4.855
178 37 0.992
178 55 2.586
178 76 1.501
178 83 0.669
178 106 1.214
178 108 1.705
178 130 2.67
178 177 3.972
178 194 3.229
178 200 3.934
178 214 1.41
178 229 1.183
178 249 6.242
178 251 0.561
178 254 2.0
178 264 0.679
178 265 1.908
178 266 5.161
178 272 2.987
178 280 4.857
178 289 0.808
178 292 1.313
178 304 1.066
178 343 2.226
178 381 3.256
178 430 0.836
178 451 6.407
178 467 1.831
178 489 5.646
178 494 4.525
178 498 1.451
178 527 1.789
178 540 3.861
178 553 1.545
178 566 1.139
178 576 1.225
178 605 5.352
178 710 4.673
178 712 4.171
178 735 5.371
178 751 2.876
178 753 3.912
178 758 3.831
178 773 5.559
178 774 3.008
179 30 2.276
179 31 1.434
179 59 1.698
179 65 1.938
179 84 1.816
179 87 1.945
179 99 3.648
179 111 1.923
179 114 4.955
179 120 4.476
179 146 3.152
179 178 0.877
179 187 2.998
179 203 2.6
179 226 2.665
179 242 1.083
179 281 2.532
179 374 3.75
179 384 1.759
179 397 2.578
179 421 1.534
179 436 0.582
179 443 3.897
179 446 1.942
179 458 4.277
179 470 5.15
179 486 2.807
179 492 3.892
179 503 3.18
179 543 1.076
179 544 3.935
179 562 0.574
179 608 0.283
179 626 3.983
179 689 1.931
179 694 5.405
179 698 1.78
179 709 2.784
179 714 1.429
179 745 3.24
179 764 2.636
179 776 4.66
179 788 3.39
180 14 2.56
180 31 1.626
180 92 0.459
180 101 0.071
180 107 0.77
180 132 2.303
180 143 1.592
180 197 0.212
180 208 0.783
180 210 2.578
180 259 1.851
180 275 0.361
180 295 5.564
180 312 0.279
180 319 6.931
180 321 1.677
180 374 2.461
180 376 1.357
180 387 0.999
180 389 4.94
180 402 2.729
180 465 3.824
180 517 1.245
180 519 7.353
180 525 0.797
180 563 1.581
180 566 6.845
180 604 5.243
180 641 2.737
180 642 1.833
180 655 1.926
180 682 3.928
180 686 3.448
180 689 6.565
180 692 4.38
180 696 1.151
180 703 2.797
180 721 2.434
180 723 5.234
180 752 0.513
180 755 2.88
181 8 4.304
181 94 2.428
181 115 1.168
181 116 2.991
181 117 3.432
181 122 0.585
181 170 6.3
181 211 1.043
181 226 0.039
181 272 0.338
181 328 4.971
181 331 2.33
181 342 3.963
181 394 1.3
181 399 0.972
181 404 1.314
181 405 1.581
181 469 1.618
181 475 3.18
181 506 0.232
181 509 3.926
181 512 1.698
181 539 3.701
181 554 3.389
181 560 3.677
181 577 2.512
181 580 5.167
181 585 3.694
181 605 2.183
181 621 3.104
181 632 3.592
181 647 0.056
181 657 5.993
181 684 1.456
181 686 3.438
181 702 0.788
181 707 0.828
181 738 6.487
181 742 1.283
181 761 1.113
181 768 1.644
181 779 1.138
182 12 3.617
182 25 0.82
182 49 1.776
182 52 2.886
182 56 0.321
182 81 1.358
182 98 3.507
182 121 2.423
182 152 4.137
182 192 3.757
182 217 4.142
182 222 3.372
182 226 1.497
182 265 1.362
182 274 1.464
182 298 3.162
182 321 1.058
182 333 5.816
182 373 2.749
182 392 2.018
182 421 1.274
182 431 3.019
182 435 0.51
182 460 0.09
182 469 4.975
182 487 6.28
182 490 1.823
182 494 1.503
182 506 2.231
182 524 3.428
182 529 3.842
182 530 2.994
182 571 0.475
182 579 2.284
182 610 0.792
182 642 2.041
182 650 1.11
182 730 1.427
182 735 2.804
182 755 0.219
182 766 3.4
182 795 4.969
183 38 10.428
183 82 8.474
183 167 5.625
183 170 2.978
183 188 7.409
183 219 0.274
183 223 7.277
183 256 3.604
183 274 1.747
183 277 5.315
183 290 1.864
183 364 5.504
183 382 0.244
183 407 8.543
183 425 5.118
183 445 4.75
183 468 3.789
183 471 2.479
183 509 5.537
183 552 1.661
183 568 1.797
183 573 6.48
183 579 7.773
183 596 6.222
183 600 5.381
183 634 4.02
183 710 5.62
183 728 1.731
183 730 6.62
183 766 4.091
184 23 0.096
184 80 1.546
184 87 1.198
184 169 0.352
184 187 4.612
184 197 2.801
184 203 3.577
184 204 3.127
184 206 1.343
184 222 2.282
184 242 1.751
184 291 3.733
184 294 1.255
184 315 1.268
184 317 5.147
184 356 0.229
184 373 0.777
184 400 0.843
184 408 2.168
184 423 3.215
184 453 3.642
184 463 4.985
184 487 4.529
184 496 1.738
184 526 5.405
184 535 0.384
184 574 3.569
184 588 5.515
184 596 6.46
184 602 2.391
184 609 2.695
184 622 3.064
184 629 2.115
184 632 0.078
184 657 3.43
184 658 0.314
184 694 2.093
184 699 0.71
184 739 0.22
184 753 0.016
184 754 3.214
184 756 3.692
184 785 4.663
184 786 0.175
185 8 0.647
185 47 4.561
185 55 1.06
185 66 2.128
185 75 1.155
185 78 2.345
185 87 0.834
185 88 4.136
185 124 2.678
185 157 0.911
185 220 4.333
185 225 3.006
185 233 0.931
185 246 5.646
185 260 2.441
185 302 3.432
185 340 2.359
185 353 4.722
185 357 5.967
185 372 6.271
185 379 1.636
185 386 0.321
185 403 5.166
185 408 2.708
185 412 3.225
185 432 4.77
185 436 5.14
185 455 3.137
185 470 5.165
185 474 3.135
185 475 3.162
185 476 4.588
185 478 0.924
185 490 2.75
185 504 3.221
185 534 6.863
185 545 0.664
185 569 2.474
185 618 2.272
185 620 6.813
185 622 1.724
185 658 7.257
185 659 1.618
185 687 4.451
185 702 0.878
185 761 3.388
186 8 3.387
186 44 2.319
186 57 1.147
186 70 0.475
186 80 1.393
186 98 6.589
186 100 1.65
186 105 2.724
186 106 0.657
186 118 1.169
186 123 1.272
186 140 5.86
186 151 1.37
186 154 2.682
186 156 0.474
186 182 1.443
186 211 3.492
186 230 4.98
186 262 3.667
186 296 0.316
186 323 0.45
186 328 1.63
186 379 3.087
186 398 3.202
186 446 1.142
186 452 0.675
186 484 5.048
186 499 3.436
186 506 0.102
186 535 3.915
186 583 1.075
186 642 4.826
186 699 0.355
186 744 3.339
186 770 1.978
186 785 0.047
187 20 2.522
187 40 1.222
187 70 3.631
187 75 2.994
187 95 2.263
187 104 3.082
187 141 1.707
187 187 0.924
187 196 4.017
187 199 5.194
187 203 2.073
187 224 4.989
187 305 2.695
187 311 6.263
187 312 1.502
187 327 4.819
187 335 3.883
187 336 6.426
187 340 0.034
187 352 5.58
187 360 2.249
187 371 5.204
187 389 4.268
187 438 2.48
187 446 7.083
187 508 1.708
187 512 4.123
187 542 1.306
187 555 1.469
187 564 2.777
187 589 3.233
187 601 6.034
187 607 0.626
187 623 4.529
187 669 2.564
187 725 1.707
187 761 5.073
187 765 0.34
187 775 2.989
187 799 3.018
188 15 2.93
188 29 6.262
188 52 2.808
188 54 2.031
188 78 3.825
188 80 0.62
188 96 5.523
188 123 0.006
188 153 6.541
188 185 3.896
188 215 5.795
188 222 5.126
188 228 3.47
188 258 3.87
188 264 4.356
188 276 6.125
188 287 6.546
188 292 5.087
188 300 6.149
188 306 3.591
188 324 8.791
188 338 6.989
188 365 0.572
188 404 3.574
188 431 9.189
188 479 6.463
188 500 1.907
188 501 0.413
188 504 3.642
188 535 8.315
188 556 5.681
188 563 5.142
188 569 1.914
188 698 2.536
188 738 3.001
188 744 3.979
188 749 3.012
189 14 3.598
189 22 2.641
189 34 2.856
189 37 3.852
189 74 5.22
189 114 0.823
189 117 0.461
189 126 1.086
189 137 3.359
189 144 2.969
189 178 2.741
189 179 4.503
189 182 2.447
189 225 0.341
189 226 1.456
189 235 5.559
189 247 3.815
189 329 5.914
189 330 2.318
189 337 0.269
189 342 2.338
189 343 3.498
189 345 0.047
189 357 1.696
189 393 2.729
189 446 0.044
189 467 1.873
189 483 2.679
189 526 1.675
189 537 1.684
189 553 2.94
189 565 2.698
189 577 4.122
189 597 1.152
189 629 0.876
189 637 0.457
189 671 2.823
189 725 2.28
189 728 4.038
189 738 2.334
189 773 5.095
189 788 2.865
189 791 1.333
189 793 2.224
190 9 3.289
190 17 3.18
190 46 3.96
190 57 3.18
190 102 3.531
190 165 7.88
190 166 2.998
190 179 3.991
190 215 4.549
190 222 0.246
190 238 3.643
190 241 0.888
190 247 2.777
190 272 4.416
190 303 3.594
190 318 3.486
190 320 1.53
190 354 1.887
190 402 2.253
190 424 3.087
190 454 4.173
190 457 0.895
190 468 2.443
190 480 1.388
190 501 1.782
190 557 3.631
190 578 2.081
190 599 4.095
190 616 6.489
190 658 2.333
190 669 1.799
190 692 1.128
190 761 7.092
190 770 5.929
190 776 2.772
190 782 2.016
191 30 2.57
191 34 5.824
191 72 4.444
191 90 4.063
191 126 4.191
191 130 0.925
191 178 0.568
191 198 7.16
191 201 6.035
191 240 0.749
191 262 2.959
191 265 2.074
191 273 2.457
191 327 2.232
191 336 7.389
191 344 4.564
191 359 4.03
191 376 8.751
191 387 6.014
191 399 5.285
191 400 2.097
191 418 1.227
191 432 4.24
191 435 4.308
191 484 6.735
191 494 6.137
191 537 5.086
191 576 3.192
191 607 5.644
191 631 1.687
191 660 5.554
191 684 1.545
191 714 0.652
191 779 2.0
191 786 3.417
191 794 1.093
192 26 0.015
192 50 0.966
192 86 0.035
192 97 1.198
192 112 3.958
192 151 1.936
192 160 5.598
192 197 1.794
192 245 1.327
192 249 0.902
192 264 2.298
192 278 0.992
192 291 1.418
192 301 0.029
192 302 0.559
192 364 2.451
192 368 2.582
192 384 1.15
192 412 2.704
192 417 2.356
192 463 1.419
192 465 2.804
192 490 3.48
192 500 3.111
192 506 1.908
192 523 2.417
192 529 5.164
192 567 2.797
192 570 1.297
192 589 2.996
192 593 0.561
192 621 1.995
192 653 1.136
192 708 1.959
192 739 1.274
192 756 1.157
192 765 0.795
192 779 2.036
193 1 2.369
193 68 3.41
193 104 5.489
193 111 0.048
193 113 0.401
193 121 3.371
193 124 1.97
193 129 1.242
193 191 1.032
193 210 3.167
193 211 3.718
193 239 0.041
193 252 1.78
193 331 3.947
193 335 0.904
193 361 1.02
193 372 0.562
193 383 0.394
193 393 0.381
193 395 2.961
193 408 0.734
193 426 2.411
193 427 3.72
193 428 0.117
193 433 0.655
193 434 0.113
193 438 3.736
193 446 3.246
193 466 0.873
193 528 3.353
193 544 2.557
193 552 3.183
193 560 0.887
193 562 0.027
193 572 0.03
193 600 2.397
193 614 6.509
193 637 1.011
193 645 0.327
193 651 4.759
193 678 0.249
193 682 2.548
193 697 0.861
193 700 3.112
193 707 7.883
193 717 1.476
193 757 1.084
193 761 2.161
193 774 3.108
193 797 0.801
194 23 6.274
194 110 4.279
194 136 3.044
194 147 0.273
194 148 1.618
194 152 0.993
194 159 5.614
194 173 4.71
194 179 3.164
194 229 0.789
194 246 4.621
194 249 4.499
194 288 5.037
194 325 1.88
194 346 5.506
194 375 0.764
194 382 1.441
194 398 3.138
194 413 1.913
194 483 2.21
194 493 2.069
194 508 1.838
194 532 2.155
194 551 1.389
194 567 0.705
194 573 0.705
194 586 2.683
194 588 0.377
194 600 4.218
194 606 2.551
194 624 0.891
194 628 2.395
194 657 4.856
194 680 1.914
194 681 1.301
194 702 0.333
194 718 2.645
194 722 2.662
194 727 2.599
194 735 5.38
194 776 1.911
194 779 0.013
195 6 1.538
195 12 6.696
195 24 2.449
195 33 4.769
195 86 7.024
195 90 0.641
195 91 4.715
195 102 1.981
195 103 5.259
195 117 1.014
195 158 5.27
195 172 8.014
195 188 2.344
195 189 2.389
195 204 4.672
195 252 0.026
195 360 3.482
195 366 0.825
195 377 3.878
195 384 3.604
195 387 0.597
195 414 0.803
195 456 4.916
195 509 4.479
195 555 0.611
195 573 5.568
195 618 3.866
195 661 6.41
195 664 7.376
195 671 3.374
195 789 5.823
196 15 2.412
196 58 3.151
196 63 3.666
196 79 2.715
196 98 0.012
196 105 2.723
196 107 2.501
196 142 0.024
196 173 0.025
196 177 3.981
196 181 1.835
196 186 3.398
196 217 2.025
196 227 0.919
196 267 2.65
196 268 4.401
196 270 1.282
196 285 2.98
196 306 3.349
196 324 1.141
196 405 4.778
196 437 5.05
196 439 3.594
196 453 3.405
196 464 5.324
196 484 0.895
196 486 4.676
196 529 1.023
196 549 3.478
196 552 5.535
196 611 1.935
196 615 3.246
196 618 0.032
196 676 5.674
196 748 5.056
196 753 2.88
196 774 5.426
196 795 0.278
197 94 2.49
197 114 2.382
197 117 2.691
197 166 3.446
197 177 1.981
197 190 2.731
197 192 2.581
197 212 3.443
197 245 0.217
197 301 5.329
197 320 1.269
197 327 2.304
197 356 3.99
197 362 0.458
197 378 2.855
197 388 1.311
197 399 5.702
197 408 2.88
197 438 6.231
197 480 1.523
197 496 2.864
197 527 2.136
197 599 5.606
197 610 1.592
197 634 0.961
197 641 5.182
197 642 1.005
197 653 2.228
197 674 4.152
197 676 4.126
197 677 2.956
197 707 7.124
197 725 0.551
197 798 1.324
198 11 1.178
198 16 4.052
198 48 2.685
198 49 0.888
198 64 0.185
198 81 2.176
198 87 0.591
198 89 3.562
198 155 0.357
198 176 6.006
198 208 3.481
198 284 3.141
198 301 1.763
198 302 1.232
198 313 3.037
198 325 1.362
198 352 1.295
198 363 1.695
198 372 3.939
198 407 3.919
198 439 0.85
198 475 5.077
198 477 1.967
198 490 0.393
198 508 2.398
198 513 0.985
198 522 0.049
198 575 6.254
198 639 3.326
198 660 0.416
198 665 1.044
198 670 0.769
198 678 2.427
198 691 2.332
198 708 1.3
198 751 2.768
198 758 2.933
199 19 2.094
199 20 0.559
199 49 2.528
199 56 0.176
199 94 4.186
199 106 0.146
199 209 5.524
199 232 1.183
199 234 2.765
199 244 2.166
199 282 0.186
199 299 2.741
199 306 3.795
199 313 5.455
199 316 0.703
199 359 2.868
199 368 2.429
199 391 3.307
199 403 5.673
199 407 7.307
199 470 1.287
199 547 3.214
199 592 2.355
199 613 2.774
199 620 4.234
199 626 2.843
199 677 1.194
199 728 2.335
199 784 2.404
200 3 1.421
200 82 1.342
200 91 1.059
200 95 0.485
200 161 0.823
200 202 0.158
200 207 8.009
200 216 1.52
200 218 4.254
200 243 1.907
200 259 0.024
200 283 3.092
200 301 3.526
200 313 5.29
200 324 4.245
200 327 0.961
200 341 1.789
200 385 0.218
200 401 2.641
200 430 0.571
200 454 1.967
200 487 1.066
200 493 2.833
200 501 4.394
200 508 1.459
200 514 2.789
200 533 0.587
200 549 1.581
200 551 6.226
200 565 5.62
200 573 7.081
200 618 3.66
200 626 1.623
200 632 1.285
200 638 0.753
200 683 3.917
200 697 1.37
200 698 7.811
200 733 2.262
200 771 2.985
200 773 4.032
200 790 2.08
200 791 3.449
201 36 7.594
201 38 4.564
201 60 8.785
201 77 3.222
201 92 1.744
201 119 3.381
201 153 4.744
201 157 7.859
201 209 2.086
201 228 0.79
201 249 2.258
201 264 5.047
201 274 5.054
201 279 0.019
201 281 1.62
201 288 10.915
201 312 4.197
201 323 6.419
201 346 5.724
201 359 1.277
201 381 4.3
201 433 2.415
201 481 3.84
201 543 3.873
201 567 4.194
201 597 1.765
201 610 5.444
201 616 6.748
201 622 1.142
201 667 8.477
201 669 7.303
201 676 6.355
201 691 7.46
201 706 1.932
201 721 8.021
201 739 4.229
201 759 2.759
201 788 5.601
201 791 3.98
202 8 2.558
202 65 1.333
202 73 2.082
202 107 2.911
202 117 3.673
202 142 1.891
202 164 1.479
202 179 0.585
202 189 1.07
202 190 0.454
202 204 2.206
202 221 1.094
202 232 4.98
202 238 1.397
202 274 6.592
202 302 0.826
202 328 1.274
202 329 4.237
202 376 7.36
202 416 1.501
202 419 3.841
202 437 3.608
202 463 5.576
202 483 4.544
202 501 1.319
202 523 2.79
202 539 3.26
202 558 2.056
202 616 2.201
202 620 1.333
202 635 1.875
202 652 5.239
202 664 3.38
202 665 1.47
202 767 3.683
202 770 6.384
202 774 5.27
202 795 0.256
203 28 2.051
203 62 3.42
203 75 0.678
203 84 0.816
203 113 5.921
203 118 1.284
203 121 2.738
203 149 2.315
203 150 3.975
203 186 1.785
203 190 3.208
203 257 3.323
203 274 3.646
203 292 1.863
203 306 1.614
203 307 5.316
203 324 3.213
203 325 2.888
203 339 1.664
203 348 0.723
203 374 3.861
203 376 3.388
203 378 4.802
203 390 4.688
203 396 3.734
203 399 0.603
203 420 3.836
203 439 2.232
203 501 0.61
203 526 1.188
203 536 0.588
203 546 1.735
203 556 3.593
203 584 2.125
203 590 1.071
203 595 1.845
203 607 4.236
203 626 3.753
203 642 5.259
203 645 4.706
203 654 1.179
203 730 4.745
203 731 3.363
203 745 5.557
203 755 3.698
203 766 0.753
203 785 1.805
204 23 6.32
204 39 0.241
204 66 0.176
204 70 3.471
204 87 0.419
204 97 4.071
204 113 3.604
204 118 0.395
204 122 0.189
204 128 1.505
204 134 0.077
204 138 1.233
204 165 4.879
204 180 0.154
204 273 2.686
204 285 2.281
204 288 2.234
204 297 3.357
204 298 2.992
204 315 5.493
204 361 0.216
204 394 2.241
204 427 2.906
204 428 1.673
204 441 0.609
204 460 1.781
204 486 0.094
204 491 0.466
204 492 1.713
204 500 4.41
204 520 2.065
204 527 0.737
204 578 0.442
204 603 5.04
204 612 0.736
204 627 0.563
204 630 0.556
204 643 2.712
204 680 3.017
204 698 1.434
204 718 4.174
204 723 1.363
204 752 0.175
204 770 4.821
204 776 0.547
205 37 1.59
205 40 1.29
205 44 1.497
205 47 4.057
205 64 0.588
205 106 0.863
205 120 7.179
205 131 3.523
205 161 2.706
205 187 2.453
205 189 1.985
205 194 0.554
205 208 2.398
205 218 3.377
205 241 1.663
205 247 3.45
205 311 2.06
205 313 1.249
205 339 0.734
205 365 0.457
205 381 4.891
205 390 3.004
205 445 0.592
205 470 3.204
205 482 4.309
205 497 4.139
205 572 0.8
205 584 0.404
205 596 0.102
205 648 0.041
205 672 2.078
205 697 2.55
205 748 0.474
205 755 5.221
205 783 3.216
205 791 6.658
205 792 4.537
206 39 4.217
206 50 2.268
206 54 1.702
206 86 3.84
206 90 1.302
206 115 3.145
206 135 0.75
206 158 3.689
206 170 2.626
206 171 1.201
206 185 3.057
206 211 3.511
206 247 4.352
206 255 3.08
206 260 3.03
206 275 0.484
206 291 0.635
206 296 3.227
206 309 1.667
206 310 2.486
206 317 2.976
206 394 1.969
206 459 3.683
206 468 5.097
206 487 11.754
206 504 1.642
206 522 0.001
206 523 6.173
206 574 4.437
206 602 1.119
206 620 4.422
206 648 0.74
206 669 1.333
206 671 0.461
206 701 3.256
206 712 2.778
206 731 3.986
206 753 2.78
206 782 4.324
207 26 4.027
207 39 0.893
207 47 6.304
207 61 1.556
207 63 3.665
207 79 2.332
207 92 0.979
207 109 2.101
207 147 2.126
207 210 2.815
207 239 1.02
207 260 2.807
207 269 2.31
207 283 6.92
207 298 4.577
207 353 5.394
207 358 5.157
207 408 1.874
207 413 1.16
207 426 2.783
207 429 6.613
207 513 0.861
207 525 4.759
207 529 5.758
207 532 2.663
207 543 5.314
207 548 1.325
207 556 4.183
207 558 1.289
207 562 0.126
207 592 1.237
207 663 0.029
207 709 3.733
207 727 1.522
207 766 3.709
207 768 2.533
207 792 0.888
207 794 2.054
208 3 4.483
208 35 3.589
208 42 1.172
208 61 0.326
208 66 0.518
208 74 3.693
208 92 0.757
208 137 5.448
208 142 2.47
208 150 5.552
208 152 1.41
208 166 1.045
208 170 5.681
208 176 3.208
208 230 2.243
208 249 5.703
208 270 3.614
208 278 1.278
208 279 3.493
208 342 2.343
208 420 0.135
208 421 3.607
208 431 4.585
208 446 5.228
208 481 1.199
208 521 1.233
208 539 2.098
208 616 7.487
208 647 1.45
208 653 3.154
208 671 1.202
208 683 2.387
208 713 0.781
208 728 0.683
208 762 3.905
208 763 1.39
208 775 7.582
208 791 3.591
209 2 0.202
209 7 5.119
209 31 0.898
209 39 0.912
209 111 0.702
209 121 3.471
209 142 5.634
209 154 3.534
209 184 5.678
209 200 0.845
209 209 6.067
209 219 6.88
209 236 4.757
209 253 0.197
209 256 2.326
209 267 5.183
209 295 3.299
209 330 4.364
209 355 1.593
209 377 6.42
209 394 5.141
209 422 4.518
209 440 1.329
209 455 5.633
209 457 0.131
209 477 0.292
209 494 4.021
209 507 1.332
209 527 5.168
209 550 0.182
209 588 0.131
209 624 4.652
209 656 3.188
209 673 0.916
209 685 2.107
209 690 0.825
209 725 3.64
209 742 5.944
209 751 3.779
209 762 4.772
209 765 3.257
209 782 6.347
209 785 3.902
210 21 0.264
210 51 1.588
210 57 2.667
210 59 4.308
210 71 2.35
210 86 1.094
210 101 0.131
210 122 1.092
210 156 1.7
210 195 0.296
210 212 0.347
210 229 3.201
210 248 3.342
210 256 5.302
210 269 2.571
210 313 0.009
210 344 1.398
210 358 5.082
210 366 1.014
210 374 1.771
210 388 2.83
210 454 0.66
210 462 2.236
